"ID","Purchase-date","Date","Time","Quarter","Qtr","Year","Month","Date","Special Day","Online Sale Offers ","Day","Weekend","Morning","Afternoon","Evening","Night","Gender","Customer ID","Gender
F=1665
M=1815","Product-Name","Item-Status","Quantity","Currency","Item Price","Shipping-Price","Ship-City","Ship-State","Ship-Postal-Code","Category","Total_
amount","Author ","Publication","Profit Percentage
 (%)","Profit (INR)","Cost Price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1485","2019-04-07T16:00:19+00:00","4/7/2019","4:00 PM","2019 - Q2","2","2019","4","7","0","0","7","0","0","0","1","0","1","B07FWVXST","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","70","Mumbai","Maharashtra","400089","School","225","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1486","2019-04-07T16:19:21+00:00","4/7/2019","4:19 PM","2019 - Q2","2","2019","4","7","0","0","7","0","0","0","1","0","1","B07FWXSRU","F","Social Change and Development in India Textbook in Sociology for Class 12  - 12109","Shipped","1","INR","157","90","AGARTALA","TRIPURA","799004","school","247","NCERT","National Council of Education Research and Training","18","28.26","128.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1487","2019-04-07T16:23:03+00:00","4/7/2019","4:23 PM","2019 - Q2","2","2019","4","7","0","0","7","0","0","0","1","0","0","B07FWVAWS","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","JHAJJAR","HARYANA","124507","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1488","2019-04-07T16:43:05+00:00","4/7/2019","4:43 PM","2019 - Q2","2","2019","4","7","0","0","7","0","0","0","1","0","1","B07FWYSWU","F","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","GURUGRAM","HARYANA","122018","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1489","2019-04-07T16:51:53+00:00","4/7/2019","4:51 PM","2019 - Q2","2","2019","4","7","0","0","7","0","0","0","1","0","0","B07FWYXVW","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","RISHIKESH","UTTARAKHAND","249201","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1490","2019-04-08T01:35:29+00:00","4/8/2019","1:35 AM","2019 - Q2","2","2019","4","8","0","0","1","0","0","0","0","1","0","B07FWVXSZ","M","Science Textbook for Class - 6  - 652","Shipped","2","INR","182","140","NEW DELHI","DELHI","110085","school","322","NCERT","National Council of Education Research and Training","18","32.76","149.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1491","2019-04-08T04:11:05+00:00","4/8/2019","4:11 AM","2019 - Q2","2","2019","4","8","0","0","1","0","0","0","0","1","0","B07FWXZYV","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","GWALIOR","MADHYA PRADESH","474001","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1492","2019-04-08T04:56:46+00:00","4/8/2019","4:56 AM","2019 - Q2","2","2019","4","8","0","0","1","0","0","0","0","1","1","B07FWXTXR","F","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","DEHRADUN","UTTARAKHAND","248001","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1493","2019-04-08T05:55:56+00:00","4/8/2019","5:55 AM","2019 - Q2","2","2019","4","8","0","0","1","0","0","0","0","1","0","B07FWWBRW","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","HYDERABAD","TELANGANA","502319","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1494","2019-04-08T06:39:54+00:00","4/8/2019","6:39 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","0","B07FWVYUU","M","Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644","Shipped","1","INR","108","70","MUNDRA","GUJARAT","370421","school","178","NCERT","National Council of Education Research and Training","18","19.44","88.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1495","2019-04-08T06:39:54+00:00","4/8/2019","6:39 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","1","B07FWWZZS","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","70","Lucknow","UTTAR PRADESH","226016","School","225","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1496","2019-04-08T06:42:01+00:00","4/8/2019","6:42 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","0","B07FWWVZQ","M","Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644","Shipped","2","INR","216","120","MUMBAI","MAHARASHTRA","400022","school","336","NCERT","National Council of Education Research and Training","18","38.88","177.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1497","2019-04-08T06:42:01+00:00","4/8/2019","6:42 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","0","B07FWVYUV","M","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","2","INR","310","120","MUMBAI","MAHARASHTRA","400022","School","430","NCERT","National Council of Education Research and Training (2014)","18","55.8","254.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1498","2019-04-08T09:05:46+00:00","4/8/2019","9:05 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","0","B07FWXVUV","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","KOLKATA","WEST BENGAL","700089","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1499","2019-04-08T09:32:34+00:00","4/8/2019","9:32 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","1","B07FWVWYS","F","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","GREATER NOIDA","UTTAR PRADESH","201306","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1500","2019-04-08T10:22:28+00:00","4/8/2019","10:22 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","0","B07FWWBZV","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","CHANDIGARH","CHANDIGARH","160047","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1501","2019-04-08T10:23:20+00:00","4/8/2019","10:23 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","1","B07FWWUSQ","F","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","NOIDA","UTTAR PRADESH","201301","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1502","2019-04-08T10:39:34+00:00","4/8/2019","10:39 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","1","B07FWVAYW","F","Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644","Shipped","1","INR","108","90","PATNA","BIHAR","800014","school","198","NCERT","National Council of Education Research and Training","18","19.44","88.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1503","2019-04-08T10:40:48+00:00","4/8/2019","10:40 AM","2019 - Q2","2","2019","4","8","0","0","1","0","1","0","0","0","0","B07FWYUVU","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","PATIALA","PUNJAB","147001","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1504","2019-04-08T13:04:44+00:00","4/8/2019","1:04 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","1","B07FWVXQT","F","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","63.33","CHENNAI","TAMIL NADU","600044","school","154.33","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1505","2019-04-08T13:04:44+00:00","4/8/2019","1:04 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","1","B07FWXVWS","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","63.34","BENGALURU","KARNATAKA","560043","School","218.34","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1506","2019-04-08T13:04:44+00:00","4/8/2019","1:04 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","0","B07FWXZVU","M","Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644","Shipped","1","INR","108","63.33","BENGALURU","KARNATAKA","560043","school","171.33","NCERT","National Council of Education Research and Training","18","19.44","88.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1507","2019-04-08T13:55:13+00:00","4/8/2019","1:55 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","0","B07FWWUWT","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","port blair","ANDAMAN & NICOBAR ISLANDS","744103","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1508","2019-04-08T14:06:37+00:00","4/8/2019","2:06 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","0","B07FWWVRT","M","Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649","Shipped","1","INR","97","90","BENGALURU","KARNATAKA","560017","school","187","NCERT","National Council of Education Research and Training","18","17.46","79.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1509","2019-04-08T14:13:27+00:00","4/8/2019","2:13 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","0","B07FWVVSX","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","KOLKATA","WEST BENGAL","700030","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1510","2019-04-08T14:23:21+00:00","4/8/2019","2:23 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","0","B07FWVBQV","M","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","GURGAON","HARYANA","122018","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1511","2019-04-08T15:18:42+00:00","4/8/2019","3:18 PM","2019 - Q2","2","2019","4","8","0","0","1","0","0","1","0","0","1","B07FWWBSZ","F","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","90","LUCKNOW","UTTAR PRADESH","226012","School","245","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1512","2019-04-09T23:12:44+00:00","4/9/2019","11:12 PM","2019 - Q2","2","2019","4","9","0","0","2","0","0","0","0","1","1","B07FWVBSZ","F","Science Textbook for Class - 6  - 652","Shipped","1","INR","91","90","AHMEDABAD","GUJARAT","382210","school","181","NCERT","National Council of Education Research and Training","18","16.38","74.62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1513","2019-04-10T10:10:31+00:00","4/10/2019","10:10 AM","2019 - Q2","2","2019","4","10","0","0","3","0","1","0","0","0","1","B07FWWATV","F","Social Change and Development in India Textbook in Sociology for Class 12  - 12109","Shipped","1","INR","157","90","ASANSOL","WEST BENGAL","713304","school","247","NCERT","National Council of Education Research and Training","18","28.26","128.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1514","2019-04-10T10:16:48+00:00","4/10/2019","10:16 AM","2019 - Q2","2","2019","4","10","0","0","3","0","1","0","0","0","0","B07FWYASX","M","Bal RamKatha - TextBook in Hindi for Class - 6  - 645","Shipped","1","INR","155","90","GUWAHATI","ASSAM","781029","School","245","NCERT","National Council of Education Research and Training (2014)","18","27.9","127.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1515","2019-04-10T11:39:22+00:00","4/10/2019","11:39 AM","2019 - Q2","2","2019","4","10","0","0","3","0","1","0","0","0","1","B07FWVZZT","F","Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755","Shipped","1","INR","85.78","90","BAIDYABATI","WEST BENGAL","712222","school","175.78","NCERT","National Council of Education Research and Training","18","15.4404","70.3396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1516","2019-04-10T12:40:13+00:00","4/10/2019","12:40 PM","2019 - Q2","2","2019","4","10","0","0","3","0","0","1","0","0","0","B07FWWTQX","M","Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644","Shipped","1","INR","108","90","GURUGRAM","HARYANA","122018","school","198","NCERT","National Council of Education Research and Training","18","19.44","88.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1517","2019-04-10T12:45:24+00:00","4/10/2019","12:45 PM","2019 - Q2","2","2019","4","10","0","0","3","0","0","1","0","0","1","B07FWXAZS","F","Social Change and Development in India Textbook in Sociology for Class 12  - 12109","Shipped","1","INR","157","90","Ambala city","HARYANA","134003","school","247","NCERT","National Council of Education Research and Training","18","28.26","128.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
